	MF.103-11B+.LU	MF.103-11B+.SALM3.SI	MF.103-11B+.SI	MF.11CLOSER.SALM3.SI	MF.11CLOSER.SI	MF.169+11CHI.SLN	MF.BM	MF.II+480LO.PC	MF.II-480HI.PC	MF.LU	MF.MEDL.SLN	MF.MICROGLIA.CNS	MF.RP.SP	MF.SBCAPS.SLN	MF.THIO5.II+480INT.PC	MF.THIO5.II+480LO.PC	MF.THIO5.II-480HI.PC	MF.THIO5.II-480INT.PC
Ttpa	4.727623719	4.456015932	4.496385649	4.484959808	4.449299883	5.411246576	4.929003485	4.462189774	4.384611666	4.387192488	5.277473392	4.841557219	4.467172949	5.834505181	4.441206795	4.403131355	4.517210592	4.450329287
Tuba8	6.724569104	6.239536477	6.070058979	6.310266493	5.996802242	6.633715275	9.312518001	6.17283484	6.237085647	6.425672457	6.856812685	6.698006356	6.139333056	7.630146971	6.366528549	6.238717449	6.315063194	6.14516726
Tubb2b	6.371794937	6.114715787	5.649525955	6.390806525	5.938162503	7.014615285	5.878432719	6.048061768	5.620371359	5.538965405	6.093589753	7.680025171	6.770562589	6.915311747	5.851072711	5.758271193	5.661677403	5.893290204
Tubb3	5.684336263	4.914763024	4.669903879	4.918258609	4.702550057	5.967312731	4.839171868	5.427686618	5.382261452	5.060296749	5.718895859	5.545988955	4.991295079	6.131048208	4.673643104	5.045687593	4.97544218	4.954466209
Tubb6	10.19028237	9.983699994	10.49279545	10.39874294	11.03534161	8.469783231	7.91384503	10.65121554	9.857772815	9.329933987	8.580601155	7.998175942	7.901571685	7.54908962	10.29156266	10.41375227	10.3283034	10.19396714
Tube1	5.523944533	5.6330577	5.724582454	5.708590764	5.740115344	6.400204883	6.89794143	6.102075085	5.935380382	5.670107626	5.989004998	5.832704392	5.567685378	6.212480821	5.864389222	5.773365184	5.727506641	6.039604152
Tubgcp5	6.464189576	7.0200118	7.641840677	6.596793549	7.838945592	6.246970461	6.143862757	7.094054455	7.073300046	6.781879865	6.234572212	8.790677784	7.300445304	5.959314605	7.485001417	7.129427279	7.04858532	7.444718411
Txk	5.976014148	5.843491476	6.174344494	5.950550648	5.908151921	6.287672676	6.66012381	5.448550804	5.766143697	5.301948519	7.231046414	6.061931689	5.647068858	10.01208612	5.486601759	5.585724724	5.622829835	5.266535452
Txndc16	7.485132139	8.429927336	9.161412259	8.039975938	9.09721673	7.677544535	6.600539857	8.124880897	7.681236303	7.512551383	7.440141617	7.27414951	8.236529451	7.3451728	8.610090371	8.598604032	8.553884726	8.688375279
Txndc17	9.478865459	9.96306802	9.786810426	9.752146493	9.687437729	9.231996451	9.689085082	10.43038411	10.39229298	10.57604917	9.205067077	8.802981141	9.232431001	8.946467406	10.71843627	10.33097247	10.73814376	10.54177362
Txnrd3	5.792812414	5.452450473	5.418286343	5.394557871	5.774858731	5.587190945	7.150849717	6.05205935	6.411362403	5.491761188	5.608781157	5.881534112	6.046403021	5.819683509	6.357200085	6.140088085	6.403119991	6.572663851
Tyms	6.521850093	6.642306625	6.10243228	6.55998387	6.472228128	7.728228355	8.599179658	6.82616626	6.754337036	7.019738974	6.125052816	6.680495962	5.792569942	7.192783987	6.119522185	5.914071742	6.370557224	5.965863534
Tyrobp	11.18941328	11.73468805	11.67434271	11.86147988	11.26066636	10.9370269	10.60953533	11.82038957	12.05840591	11.74824916	11.37891632	11.91414279	11.24700139	10.61357659	11.915107	11.83184247	12.37871209	12.18899915
Uaca	6.734964948	7.252974751	7.167213825	6.947616484	6.788862383	6.29251582	6.00538277	5.607998977	6.768490479	5.943698671	7.802432354	6.283777347	6.006186548	6.816861421	5.687794171	5.578405401	7.061273254	5.489721677
Uap1	8.411828092	8.65860567	8.793549711	8.537329365	8.87625994	8.4544926	8.43545608	9.17277593	10.2411125	8.968784661	7.698756749	7.557840202	7.878094249	7.757121281	8.565440032	8.622681244	9.345408204	8.190470498
Ubash3a	6.516017512	5.725855652	5.633334883	5.676427508	5.662973935	6.243129226	8.31253827	5.455487237	7.240734418	5.768346674	6.525210704	6.104349241	5.907578917	7.516035246	5.50616924	5.821794387	6.243038754	5.584213908
Ubash3b	7.920462431	8.062306582	8.405537375	7.95903822	8.022938563	7.807863318	7.584511338	9.026847263	8.700662116	9.833990809	7.858939882	9.088329259	7.230007302	7.715103323	8.418924857	9.00485397	8.829676864	8.10892184
Ube2c	6.803706219	6.869409697	6.423813447	7.30704207	6.725904446	8.086411466	8.656472297	7.238964193	6.89884159	7.041265619	6.688186654	6.255606477	6.346108865	7.239380378	5.99826246	6.19253612	5.932524226	5.97971061
Ube2cbp	6.265748176	5.856719329	5.797686721	6.058048563	5.953891451	6.282756703	7.760179244	6.023345555	6.072784674	5.85179484	5.892559816	6.422790838	5.861531126	5.970845604	5.90184437	6.104118562	5.955999328	5.691713746
Ube2e2	6.847640572	5.77785167	5.666463236	5.624023375	5.609263856	6.524049567	6.498284913	6.443788966	6.824555302	5.295590796	6.109816031	6.1243757	5.489718467	6.614487534	5.974943768	5.924779256	6.932661618	5.679929494
Ube2l6	7.298149196	8.609862609	8.242406042	9.105127186	8.473410931	7.843880235	9.381141666	8.217475508	7.382600107	7.845112601	8.878593853	7.508504979	7.795293347	7.789049731	7.930017387	8.091232081	7.897459476	8.165906916
Ublcp1	4.833697191	6.9770907	6.638605128	6.784173175	6.360751589	5.511007794	5.913035394	6.860150867	6.658912662	7.471725336	6.806185479	6.627164682	6.892371596	5.839962106	6.310419501	6.47352393	6.695270986	6.373415631
Ubqlnl	4.9936404	4.871323731	4.94274572	4.912964761	4.789013464	5.342736067	4.888929914	4.609108788	4.689789296	4.751826099	5.957703378	5.393705635	5.073374677	5.685455245	4.918877545	4.725321264	5.107134061	4.972737068
Uchl1	6.429526421	6.268015119	5.614874293	6.79343359	5.777912015	6.751026471	6.693091963	5.791405163	5.751327136	5.800093145	6.408030767	6.498282253	5.799826429	6.995456818	5.969630188	5.913193408	6.039504725	5.929155813
Uchl5	7.083727689	7.910272903	7.833976598	7.785315467	7.785166288	7.660179561	8.091121865	8.336725086	8.117173814	8.322944086	6.795838364	6.938069324	7.557908089	7.417369426	8.238251704	7.853636425	8.115388607	8.064923977
Uck2	8.067555096	8.049491234	6.955273442	9.312044485	8.185736935	9.416821484	10.19307482	6.991324938	5.101001468	9.392356638	8.70583936	6.615237754	5.816107291	8.828601595	6.094671713	7.327370004	5.204835859	6.278044239
Ucp3	5.909004998	5.488822661	5.440643775	5.623251613	5.391800708	5.872065357	5.74012794	5.656385771	5.599138239	9.627098396	6.203501686	6.05165052	7.16537937	6.33668418	5.557228307	5.387561293	5.577037006	5.272339273
Uevld	6.323075483	6.601164989	7.019494308	6.381600485	7.086241975	6.59082804	7.047593279	7.066471705	7.631874038	7.774462471	5.888696985	6.298112681	6.938430086	6.156736377	7.632815425	7.278210616	7.473470354	7.797286268
Ugcg	8.37724676	8.32787741	8.307398404	8.387461525	8.520764494	7.722416499	8.256327591	8.414393074	8.149824501	9.224332314	8.369766796	7.948650876	10.22723001	9.04889306	8.62517988	8.521779179	8.338952938	8.500827542
Ugt1a9	6.774506398	7.410974273	7.921273011	7.275217317	7.896996648	6.869991667	6.619812074	7.772649762	8.140991282	7.504660908	7.806390119	6.978811496	6.23726542	6.185058767	7.988018659	7.897478838	7.256862217	7.969179468
Uhrf1	6.930845536	6.9838444	6.15568072	7.143517655	7.100393431	7.850003637	9.899554355	7.611848608	6.857818475	7.32649031	6.195406659	6.324936582	5.976733275	7.190210379	5.629665528	6.029293117	5.82337828	5.449352273
Umps	7.709898524	8.442910434	8.533721852	8.281890859	8.449839488	8.069844189	9.949270142	8.13791759	8.033808036	8.203096397	8.273346173	8.360028557	8.815929954	7.588409576	8.63429316	7.997965832	8.113258409	8.68944326
Upb1	5.91296117	5.484272693	5.4466575	5.613122743	5.545794198	5.915087023	5.787383705	7.548083614	5.512629335	5.385819845	6.136034465	6.098848326	5.531562371	6.035581024	5.780456216	8.347456163	5.54511996	5.222868947
Upk1b	5.513726017	5.638329473	5.199207355	5.382092239	5.120489634	5.963327304	5.489355608	5.327623897	5.36468915	5.13581119	5.773811758	10.00510595	5.291928884	5.97101466	5.40756463	5.564400526	5.505086386	5.257523619
Upp1	5.333511395	5.991333632	4.642561305	6.45915043	4.75396602	5.503391672	5.219775164	5.261779016	4.990805139	4.838343374	6.338264839	4.948968327	4.750665455	6.348320071	4.939931765	4.824801791	5.00425418	4.929611123
Uqcrb	8.538076578	9.632920562	9.649663057	9.293255976	9.386962828	9.059727596	9.943827142	10.28885151	10.54429456	10.16121055	8.758435938	7.93451139	8.664870697	8.531172255	10.12421749	9.719513746	10.037076	10.00487115
Usmg5	7.605291344	10.19112959	10.18134723	10.09300705	9.583622727	8.265010887	10.34791346	10.07743658	10.08499901	9.44286977	7.961315403	7.644897921	8.097185348	7.81571663	9.804798853	9.784076525	10.02345248	9.717466972
Usp11	6.163938438	6.777139237	6.753972743	6.739856877	6.882514668	6.394528718	8.100853284	5.584340204	5.65912157	6.273342443	6.662139973	7.095634375	6.711337045	6.807304684	6.002385237	5.810741278	6.128511312	6.376280542
Usp18	6.502728396	7.957852802	7.879921633	8.133817667	8.234569434	8.621053671	7.146824566	7.014131715	6.664205482	5.837579159	9.447469684	6.503776985	7.26797955	8.389909635	7.294561631	7.464182223	7.09986395	7.15310273
Usp2	7.565039608	7.34752526	7.276695652	7.442266556	7.069072483	6.682639307	6.687332288	6.36109691	6.120642242	7.570590943	6.837365544	9.949877474	6.657395154	6.74387845	6.430764196	6.380073697	6.213704347	6.314646381
Usp28	6.340315687	6.607586277	6.867290038	6.667828985	7.137261483	6.085616921	6.816519925	7.151832777	7.012258395	7.125769214	6.480025946	6.698834289	6.980683034	6.664824132	7.205718323	7.05896474	7.094535545	7.421416319
Usp48	8.392176581	9.088417648	9.447434467	8.749323412	9.099326558	8.152306394	8.472522566	9.045170361	9.129678588	8.947025836	7.975693232	7.873272866	9.524058385	8.083015463	9.134732112	9.050304333	8.705053581	9.149650259
Usp6nl	7.587822137	8.327093042	8.619070921	8.286735517	7.966739379	8.470328816	7.521105717	8.646859758	8.177482162	8.996344114	7.350644868	7.296044363	8.875824082	7.336277139	8.156935039	8.687228694	8.360433489	8.333411509
Ust	8.193049476	7.61258509	7.611542325	7.702564221	7.51354254	7.677117424	5.849929224	7.982670405	7.240726469	5.204972761	6.601572474	7.156692226	8.404843956	6.720330458	6.65917058	8.563086294	7.149405371	5.556077845
Utf1	5.613986843	5.029251884	4.95394764	5.386411771	5.006098708	5.827307133	5.415888213	5.322325983	5.181107853	5.157539619	6.057597567	5.632435939	5.156314361	6.395732051	5.248824489	5.340112395	5.345758281	5.257089844
Utp20	7.58075339	7.148062654	7.172753087	7.253257053	7.640109844	7.787762853	7.69412662	8.261497437	8.073952303	8.101040176	7.408666861	7.023181782	7.862647275	7.19105181	7.78353152	8.10167266	7.638539692	7.650712151
Utrn	8.109622787	7.734001137	7.726476649	7.803092682	7.941231461	7.754981341	6.982217846	9.03245868	8.155817525	6.816759258	7.58804522	6.004486411	8.598258124	8.336934507	8.601079417	9.084045037	8.134833743	8.565307628
Uvrag	10.39359296	10.28232127	10.38951977	10.39437593	10.48695335	10.26097197	8.534957378	10.38322241	9.916799015	9.170905751	9.569927646	8.846489555	9.94819365	8.840234726	9.759231916	10.44289385	9.327155596	9.908535482
V165-D-J-C mu	4.939781354	8.872134711	8.912922303	10.30050626	8.696321889	4.738300371	5.844545508	3.771691939	3.916298287	3.661669803	5.091010053	3.992508625	3.87310447	5.448745708	4.347864049	4.033370138	3.812963646	4.01324785
Vamp1	6.714356807	6.79629794	7.021062931	6.783877641	6.925680472	6.779002261	7.050128713	7.196039118	7.677079241	7.290422868	6.59306613	6.939081188	7.72673814	6.605734328	7.385422984	7.595436027	7.11955573	7.143720271
Vamp5	7.08506449	6.963167461	6.633140965	6.880830595	6.893516812	6.995495825	8.6431936	7.211675159	7.421580141	7.510474875	7.254462715	7.56913484	9.336813067	7.228764348	7.478313924	7.054554757	7.596564236	6.952945044
Vamp8	8.266673182	9.401629347	9.553478284	9.382885093	9.287148441	8.372053833	10.1479447	10.01496215	9.762714393	9.679587418	8.475313732	8.859561083	8.980066917	8.296805191	9.976614575	9.821769518	9.866950157	9.982567974
Vat1	8.077118264	7.639291864	7.305989276	7.66188122	7.254743875	6.838843384	8.739897933	8.329233648	7.772573889	9.356380512	7.043798885	7.257213075	7.335363258	7.247338926	9.780886935	8.634143203	10.98279954	10.25739071
Vcam1	7.702559892	9.45403505	6.441270042	8.73056838	8.180099911	7.209163823	9.474291704	5.132994895	5.319407189	5.238649308	9.010970987	6.59122212	13.13924524	7.788247525	5.435255205	5.277445495	5.45125398	5.106345527
Vcan	4.76387894	5.353062997	4.745760554	6.274644652	4.875409514	6.171413015	4.499035838	5.936400022	7.105806565	4.767059732	10.54082998	4.822410646	4.860019227	5.209619071	4.913339435	4.824706764	5.213685556	5.198917104
Vdac1	8.052936421	9.018614703	8.947391309	8.810315285	8.510082509	8.271594919	9.980387671	9.502086368	9.39062606	9.432429918	7.981114853	8.162215912	8.60089042	7.820816544	9.608029728	9.207645127	9.650916328	9.830512883
Vdr	6.651577712	7.560729855	6.372171803	7.927345237	6.347057555	6.038218865	6.055563716	6.244799551	5.151036164	7.630708573	5.963523831	5.478820842	5.82356086	6.384487627	5.3901185	5.725603023	5.234443838	5.225211937
Vegfc	5.616872265	5.169344801	4.876435557	4.940626037	4.780737384	5.310767267	5.51355812	4.806913458	4.689086655	4.857806866	5.665934192	5.155843661	4.972752382	5.999564872	4.861171293	4.766883106	4.830980344	4.734765611
Vipr1	6.796621114	7.040110777	7.629688943	6.814060726	6.280091848	6.79071275	6.051803482	5.911715547	5.832596383	6.904005127	6.994519196	7.095337942	6.67589542	6.897204721	5.983102296	6.144008289	6.086674801	5.877006357
Vipr2	5.339328045	5.254855719	5.235870906	5.789885066	5.307869281	5.263823164	6.193770429	4.952560329	4.848908322	4.821409197	5.220668531	5.172814176	5.123766886	5.661830818	5.096004567	4.948926289	4.92684865	5.012944047
Vldlr	5.744245878	5.38593572	5.24610401	5.33040602	5.234273678	5.553099345	6.386498858	5.317563358	5.267936491	5.363021519	5.611969066	5.699341557	5.342513263	5.632048595	5.368456407	5.536400059	5.410663341	5.426186467
Vmn1r6	3.107152199	2.932302167	3.088616536	2.975382563	3.026254741	3.552727496	3.116231661	2.870042441	3.100551614	2.977066175	4.375477388	3.206736984	2.89976213	3.579680997	3.625979582	3.471443281	3.600931789	3.054478063
Vmn2r122	4.442409434	4.086210548	4.16838989	4.230819763	4.134235728	4.340284527	4.124110281	4.173532568	4.219770002	3.905305967	4.70822035	4.302594451	4.240008965	4.379052532	4.373007799	4.190828167	4.314123684	4.324721812
Vmn2r26	6.09557003	5.670132181	5.594690151	5.687437274	5.657646293	5.891574725	5.537297103	5.919433843	10.38041802	5.604492444	5.835334197	5.796845173	5.872795933	6.229398537	5.48506074	5.891253099	7.222072932	5.475176778
Vmn2r90	4.408898639	4.297618805	4.276803974	4.383688742	4.491800517	4.076443654	4.233655464	4.26262358	4.412144702	4.115124824	4.286459807	4.488090776	4.394756491	4.335586869	4.228387741	4.453107078	4.263640411	4.27551369
Vmn2r96	3.67570304	3.818873563	3.85735261	3.732841713	3.852138704	3.960669241	3.88889583	4.657176942	4.719376955	3.4823019	5.093082635	3.453126837	3.704366637	4.20631111	4.104057041	3.945086386	4.369268713	3.906935479
Vnn3	5.618566103	5.242008882	4.74217718	5.766790591	5.58541147	5.888838208	5.393401327	5.259977967	8.463590036	4.856907695	6.886664149	5.680363743	9.254922705	5.552639898	5.945981406	5.395511858	8.011894767	6.35292386
Vpreb1	6.121400897	5.54939348	5.578989159	5.598614576	5.58935962	6.071891353	5.667467351	5.547680142	5.399732792	5.524878598	5.659046861	5.787225226	5.606569554	5.684937929	5.652329692	5.713610592	5.399663304	5.468175995
Vpreb3	5.918668878	6.381274286	6.193994437	6.997125555	6.530866677	6.348630791	6.441415973	5.978626573	5.796465376	6.177817491	6.483368392	6.653028957	6.343424997	6.667046948	6.08314031	5.93367728	5.777518785	6.034099038
Vsig10	6.326627226	6.549792367	6.069812318	6.529716722	6.121891531	7.084899251	6.834812326	5.84527844	6.362960172	6.196690312	6.555658198	6.590253189	6.674700272	7.052805492	6.220207403	6.031841411	6.715698473	6.6103408
Vsig4	3.880803052	3.840833302	3.824084087	4.064292239	3.868759846	3.945336142	4.759258829	4.590424371	11.14575807	4.065566567	4.559965904	4.066709201	6.514969108	4.355340524	4.69861485	3.931046341	11.61325125	4.527871054
